[1/5] stripped already present (cached)
[2/5] precomputing candidate fn tuples (K=10 + K=20)...
[3/5] sweeping ALL OEIS A-lines at K=10 against 20 candidate fn...
[4/5] K=20 coincidence filter over 1707 K=10 hits...
[5/5] full-sweep report:
candidate fn        : 20
OEIS seq swept (>=K): 374047
match (K=10)        : 1707
  K=20 survives=yes : 336
  K=20 coincidence  : 1334  (matched K=10, diverges by K=20)
  K=20 na (<20 terms): 37

=== hits (fn  oeis_id  k10_tuple  k20_survives) ===
n	A082918	1,2,3,4,5,6,7,8,9,10	no
n	A083243	1,2,3,4,5,6,7,8,9,10	yes
n	A083970	1,2,3,4,5,6,7,8,9,10	no
n	A084050	1,2,3,4,5,6,7,8,9,10	no
n	A084981	1,2,3,4,5,6,7,8,9,10	no
n	A085079	1,2,3,4,5,6,7,8,9,10	no
n	A085133	1,2,3,4,5,6,7,8,9,10	no
n	A085135	1,2,3,4,5,6,7,8,9,10	no
n	A085156	1,2,3,4,5,6,7,8,9,10	no
n	A085516	1,2,3,4,5,6,7,8,9,10	no
n	A085735	1,2,3,4,5,6,7,8,9,10	yes
n	A085736	1,2,3,4,5,6,7,8,9,10	yes
n	A085824	1,2,3,4,5,6,7,8,9,10	no
n	A085890	1,2,3,4,5,6,7,8,9,10	na
n	A085908	1,2,3,4,5,6,7,8,9,10	no
n	A085924	1,2,3,4,5,6,7,8,9,10	no
n	A086044	1,2,3,4,5,6,7,8,9,10	no
n	A086706	1,2,3,4,5,6,7,8,9,10	no
n	A087143	1,2,3,4,5,6,7,8,9,10	yes
n	A087999	1,2,3,4,5,6,7,8,9,10	no
n	A088185	1,2,3,4,5,6,7,8,9,10	no
n	A088382	1,2,3,4,5,6,7,8,9,10	no
n	A088480	1,2,3,4,5,6,7,8,9,10	yes
n	A088599	1,2,3,4,5,6,7,8,9,10	no
n	A089247	1,2,3,4,5,6,7,8,9,10	no
n	A089583	1,2,3,4,5,6,7,8,9,10	no
n	A089898	1,2,3,4,5,6,7,8,9,10	no
n	A090106	1,2,3,4,5,6,7,8,9,10	yes
n	A090107	1,2,3,4,5,6,7,8,9,10	yes
n	A090108	1,2,3,4,5,6,7,8,9,10	yes
n	A090109	1,2,3,4,5,6,7,8,9,10	yes
n	A090110	1,2,3,4,5,6,7,8,9,10	yes
n	A090111	1,2,3,4,5,6,7,8,9,10	yes
n	A090175	1,2,3,4,5,6,7,8,9,10	no
n	A090322	1,2,3,4,5,6,7,8,9,10	no
n	A091401	1,2,3,4,5,6,7,8,9,10	na
n	A091402	1,2,3,4,5,6,7,8,9,10	na
n	A092629	1,2,3,4,5,6,7,8,9,10	yes
n	A093475	1,2,3,4,5,6,7,8,9,10	no
n	A093616	1,2,3,4,5,6,7,8,9,10	no
n	A093618	1,2,3,4,5,6,7,8,9,10	no
n	A093668	1,2,3,4,5,6,7,8,9,10	no
n	A094270	1,2,3,4,5,6,7,8,9,10	no
n	A094275	1,2,3,4,5,6,7,8,9,10	no
n	A094759	1,2,3,4,5,6,7,8,9,10	yes
n	A095135	1,2,3,4,5,6,7,8,9,10	no
n	A095392	1,2,3,4,5,6,7,8,9,10	no
n	A096076	1,2,3,4,5,6,7,8,9,10	no
n	A096091	1,2,3,4,5,6,7,8,9,10	no
n	A096105	1,2,3,4,5,6,7,8,9,10	yes
n	A096503	1,2,3,4,5,6,7,8,9,10	no
n	A096868	1,2,3,4,5,6,7,8,9,10	no
n	A097745	1,2,3,4,5,6,7,8,9,10	no
n	A098240	1,2,3,4,5,6,7,8,9,10	no
n	A098312	1,2,3,4,5,6,7,8,9,10	no
